Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD000116,22-01-2024,2024,1,January,Q1,Tamil Nadu,Chennai,Hero Dealer Chennai,Corporate Sale,HF Deluxe,Commuter,97,Blue,44,Female,Credit Card,78036,5297,4080,6006,0,2921,74442,59150,15292,4,5.0
ORD000117,27-10-2020,2020,10,October,Q4,Goa,Panaji,Hero Dealer Panaji,Corporate Sale,Glamour,Commuter,125,Blue,57,Male,Credit Card,102295,1040,3309,9714,0,2104,118235,73346,44889,5,3.9
ORD000118,18-02-2024,2024,2,February,Q1,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Online Booking,Splendor Plus,Commuter,100,Matte Blue,20,Male,UPI,98385,2501,3933,2271,4789,1883,93165,72895,20270,5,3.8
ORD000119,01-08-2024,2024,8,August,Q3,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Corporate Sale,Xtreme 160R,Sports,163,White,49,Male,Credit Card,139513,7494,8831,10230,37741,7598,131230,107999,23231,14,4.3
ORD000120,19-05-2020,2020,5,May,Q2,Karnataka,Mysore,Hero Dealer Mysore,Online Booking,Xtreme 160R,Sports,163,Blue,45,Male,Credit Card,141444,7952,13161,11786,0,4639,152140,112610,39530,13,4.9
ORD000121,25-10-2025,2025,10,October,Q4,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Showroom Walk-in,HF Deluxe,Commuter,97,Black,54,Female,UPI,77583,2685,3170,9043,13200,1222,78280,63276,15004,2,3.6
ORD000122,03-11-2021,2021,11,November,Q4,Himachal Pradesh,Shimla,Hero Dealer Shimla,Corporate Sale,Xtreme 160R,Sports,163,Red,49,Female,Credit Card,139469,4832,10286,6821,5482,5718,132999,117601,15398,9,4.6
ORD000123,21-07-2024,2024,7,July,Q3,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Online Booking,Super Splendor,Commuter,125,Blue,34,Female,Credit Card,95070,4976,4010,7600,0,53,89884,77479,12405,10,3.9
ORD000124,02-06-2021,2021,6,June,Q2,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Showroom Walk-in,Destini 125,Scooter,125,Blue,30,Male,UPI,96808,8701,7037,3799,0,5006,104063,75415,28648,7,3.5
ORD000125,15-05-2023,2023,5,May,Q2,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Corporate Sale,Xtreme 160R,Sports,163,Matte Blue,38,Female,Finance,141796,6290,7388,10236,79809,3842,163017,118099,44918,4,3.7
ORD000126,07-11-2024,2024,11,November,Q4,Maharashtra,Mumbai,Hero Dealer Mumbai,Online Booking,HF Deluxe,Commuter,97,Grey,34,Female,UPI,76594,6043,6232,8562,0,1929,83804,55046,28758,7,4.4
ORD000127,07-11-2024,2024,11,November,Q4,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Xpulse 200 4V,Adventure,199,Red,19,Female,Credit Card,177348,1968,4804,4900,0,4819,204332,139491,64841,11,4.2
ORD000128,10-03-2023,2023,3,March,Q1,Haryana,Faridabad,Hero Dealer Faridabad,Showroom Walk-in,Destini 125,Scooter,125,Red,43,Male,Cash,88901,2280,8764,1470,0,4545,99512,66693,32819,13,4.2
ORD000129,31-01-2023,2023,1,January,Q1,Delhi,New Delhi,Hero Dealer New Delhi,Showroom Walk-in,Splendor Plus,Commuter,100,Red,25,Female,Finance,94318,4222,5853,2781,55159,3274,106970,72374,34596,15,4.7
ORD000130,19-05-2020,2020,5,May,Q2,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Corporate Sale,Passion Plus,Commuter,97,Green,45,Female,Credit Card,94895,3657,2530,1790,0,1168,94446,78541,15905,15,4.2
ORD000131,09-08-2021,2021,8,August,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Showroom Walk-in,Splendor Plus,Commuter,100,Black,43,Male,Finance,95015,8328,6524,4852,63326,2935,95789,69337,26452,9,4.5
ORD000132,15-09-2021,2021,9,September,Q3,Haryana,Faridabad,Hero Dealer Faridabad,Online Booking,Pleasure Plus,Scooter,110,Blue,36,Male,Cash,82893,3226,3338,4222,0,1689,80575,61464,19111,15,3.5
ORD000133,10-04-2021,2021,4,April,Q2,Gujarat,Vadodara,Hero Dealer Vadodara,Showroom Walk-in,Xoom 125,Scooter,125,White,37,Female,Cash,95490,7749,4606,2940,0,3699,104015,70340,33675,3,3.4
ORD000134,02-10-2024,2024,10,October,Q4,Bihar,Gaya,Hero Dealer Gaya,Showroom Walk-in,Passion Plus,Commuter,97,Grey,23,Female,UPI,95611,5653,1838,10598,0,2226,95069,68522,26547,6,4.5
ORD000135,17-01-2021,2021,1,January,Q1,Bihar,Gaya,Hero Dealer Gaya,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Matte Blue,33,Female,Credit Card,167147,13454,7098,5631,0,375,190979,137395,53584,11,4.6
ORD000136,05-02-2024,2024,2,February,Q1,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Online Booking,HF Deluxe,Commuter,97,White,49,Female,Cash,76923,2416,2216,2828,0,4410,76736,59877,16859,14,4.3
ORD000137,04-07-2024,2024,7,July,Q3,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Corporate Sale,Xpulse 200 4V,Adventure,199,White,57,Male,Finance,174732,8727,2680,15862,154199,8395,189985,130795,59190,10,3.6
ORD000138,21-08-2024,2024,8,August,Q3,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Showroom Walk-in,Splendor Plus,Commuter,100,Green,35,Female,Finance,99166,4733,8010,11464,87892,3567,99894,86041,13853,8,4.3
ORD000139,03-09-2021,2021,9,September,Q3,Karnataka,Hubli,Hero Dealer Hubli,Online Booking,Xoom 125,Scooter,125,Matte Blue,47,Male,UPI,94773,356,2057,9109,0,4254,97038,71120,25918,5,3.6
ORD000140,13-10-2021,2021,10,October,Q4,Chhattisgarh,Raipur,Hero Dealer Raipur,Corporate Sale,Destini 125,Scooter,125,Black,47,Male,Credit Card,90397,6456,2439,1726,0,2986,85571,77488,8083,3,4.9
ORD000141,17-04-2024,2024,4,April,Q2,Uttar Pradesh,Kanpur,Hero Dealer Kanpur,Showroom Walk-in,Super Splendor,Commuter,125,Matte Blue,51,Male,Credit Card,95750,1086,8062,657,0,5108,90348,78579,11769,7,4.1
ORD000142,28-02-2023,2023,2,February,Q1,Maharashtra,Pune,Hero Dealer Pune,Corporate Sale,Maestro Edge 125,Scooter,125,Black,57,Female,Finance,75632,3746,6378,2168,54367,429,72121,62466,9655,15,4.3
ORD000143,29-11-2022,2022,11,November,Q4,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Showroom Walk-in,HF Deluxe,Commuter,97,Red,56,Male,Finance,72663,5129,5807,5362,44385,1378,74836,63013,11823,6,4.7
ORD000144,18-01-2020,2020,1,January,Q1,Delhi,New Delhi,Hero Dealer New Delhi,Corporate Sale,Super Splendor,Commuter,125,Green,20,Female,Finance,103253,84,8704,4117,71755,4601,105671,87089,18582,6,3.4
ORD000145,24-01-2025,2025,1,January,Q1,Tamil Nadu,Chennai,Hero Dealer Chennai,Online Booking,Destini 125,Scooter,125,Green,43,Female,UPI,89022,148,6202,10640,0,470,85449,75180,10269,4,5.0
ORD000146,16-08-2020,2020,8,August,Q3,Kerala,Kochi,Hero Dealer Kochi,Online Booking,Splendor Plus,Commuter,100,Red,44,Female,Finance,90117,5007,4108,6778,57282,2275,88721,71970,16751,7,4.3
ORD000147,16-10-2024,2024,10,October,Q4,Jharkhand,Ranchi,Hero Dealer Ranchi,Online Booking,Passion Plus,Commuter,97,Grey,43,Female,Cash,93847,4582,5818,6570,0,674,99141,76874,22267,11,4.2
ORD000148,07-02-2024,2024,2,February,Q1,Bihar,Patna,Hero Dealer Patna,Corporate Sale,HF Deluxe,Commuter,97,Blue,56,Female,Credit Card,73315,5574,4616,8585,21800,563,84130,53610,30520,15,4.5
ORD000149,21-08-2022,2022,8,August,Q3,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Showroom Walk-in,Pleasure Plus,Scooter,110,Black,54,Male,Finance,77444,6816,4769,444,74748,4170,79076,56710,22366,2,4.7
ORD000150,21-06-2022,2022,6,June,Q2,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,Splendor Plus,Commuter,100,Red,48,Female,Finance,92497,793,7245,6108,66546,1034,88466,73691,14775,13,4.7
ORD000151,15-03-2024,2024,3,March,Q1,Punjab,Ludhiana,Hero Dealer Ludhiana,Corporate Sale,Xtreme 125R,Sports,125,Black,56,Female,Credit Card,116475,1904,3042,14312,0,4111,120999,97814,23185,15,5.0
ORD000152,07-07-2022,2022,7,July,Q3,Punjab,Ludhiana,Hero Dealer Ludhiana,Corporate Sale,Glamour,Commuter,125,Red,54,Female,UPI,98830,7421,1769,5869,0,27,105467,72167,33300,14,4.0
ORD000153,29-12-2020,2020,12,December,Q4,Odisha,Bhubaneswar,Hero Dealer Bhubaneswar,Corporate Sale,Xtreme 160R,Sports,163,Green,22,Male,Finance,132861,8439,5770,5233,76163,1380,149070,100250,48820,14,4.2
ORD000154,15-09-2021,2021,9,September,Q3,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Showroom Walk-in,Glamour,Commuter,125,Black,39,Female,Cash,95644,4204,6702,11387,0,931,95414,74834,20580,2,3.6
ORD000155,07-02-2023,2023,2,February,Q1,Bihar,Gaya,Hero Dealer Gaya,Showroom Walk-in,Maestro Edge 125,Scooter,125,Matte Blue,42,Male,Finance,75188,5329,7150,6405,66267,273,72598,57856,14742,1,4.4
ORD000156,25-02-2023,2023,2,February,Q1,Uttarakhand,Dehradun,Hero Dealer Dehradun,Corporate Sale,Passion Plus,Commuter,97,Blue,30,Female,Cash,95927,422,4335,11835,0,2541,107494,70198,37296,1,3.5
ORD000157,08-08-2020,2020,8,August,Q3,Odisha,Cuttack,Hero Dealer Cuttack,Online Booking,Splendor Plus,Commuter,100,Green,19,Male,Finance,92168,5826,9121,1459,71139,4344,98029,70265,27764,5,3.8
ORD000158,14-03-2025,2025,3,March,Q1,Odisha,Bhubaneswar,Hero Dealer Bhubaneswar,Showroom Walk-in,Xtreme 125R,Sports,125,White,45,Male,Finance,115394,6205,4385,7388,69334,5792,110707,93458,17249,12,4.2
ORD000159,31-08-2021,2021,8,August,Q3,Uttar Pradesh,Noida,Hero Dealer Noida,Online Booking,Pleasure Plus,Scooter,110,Matte Blue,53,Male,Credit Card,84755,5545,1702,3155,14908,2859,91058,63184,27874,3,3.5
ORD000160,20-04-2022,2022,4,April,Q2,Goa,Panaji,Hero Dealer Panaji,Online Booking,Splendor Plus,Commuter,100,White,35,Male,UPI,98049,1377,5841,5462,0,3215,93006,76349,16657,4,4.3
ORD000161,09-05-2021,2021,5,May,Q2,Haryana,Gurugram,Hero Dealer Gurugram,Showroom Walk-in,Xoom 125,Scooter,125,Black,31,Female,Credit Card,94200,1968,8781,9865,0,4805,96960,68960,28000,1,3.9
ORD000162,16-08-2020,2020,8,August,Q3,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Online Booking,Xtreme 160R,Sports,163,Green,22,Female,UPI,136037,4154,2841,17020,0,4614,149698,96798,52900,1,4.3
ORD000163,16-06-2022,2022,6,June,Q2,Karnataka,Hubli,Hero Dealer Hubli,Corporate Sale,Maestro Edge 125,Scooter,125,White,38,Male,Cash,81742,770,1730,1432,0,4618,78541,70936,7605,1,3.6
ORD000164,27-12-2022,2022,12,December,Q4,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Showroom Walk-in,Destini 125,Scooter,125,White,22,Male,Credit Card,94114,3468,6344,11286,0,5195,94017,80983,13034,11,3.7
ORD000165,12-02-2020,2020,2,February,Q1,Uttarakhand,Dehradun,Hero Dealer Dehradun,Corporate Sale,Splendor Plus,Commuter,100,Grey,47,Female,UPI,98055,571,2704,5610,0,5407,93875,71360,22515,4,4.8
ORD000166,27-06-2021,2021,6,June,Q2,Chhattisgarh,Raipur,Hero Dealer Raipur,Showroom Walk-in,HF Deluxe,Commuter,97,Green,56,Female,Finance,75351,4203,1262,3038,73134,2230,83511,61989,21522,14,3.6
ORD000167,08-10-2024,2024,10,October,Q4,Maharashtra,Nagpur,Hero Dealer Nagpur,Online Booking,HF Deluxe,Commuter,97,Green,56,Female,Cash,77456,4659,6608,853,0,1343,84354,57674,26680,5,4.6
ORD000168,14-04-2020,2020,4,April,Q2,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Showroom Walk-in,Glamour,Commuter,125,Red,19,Female,UPI,96330,319,3126,1031,0,5620,96573,69504,27069,5,4.4
ORD000169,23-04-2020,2020,4,April,Q2,Chhattisgarh,Raipur,Hero Dealer Raipur,Online Booking,Super Splendor,Commuter,125,Black,58,Male,UPI,97538,6596,8993,8852,0,277,100010,69771,30239,7,4.9
ORD000170,22-10-2024,2024,10,October,Q4,Delhi,New Delhi,Hero Dealer New Delhi,Showroom Walk-in,Glamour,Commuter,125,Red,44,Female,Cash,95799,3365,4960,3626,0,5148,111045,75696,35349,12,4.5
ORD000171,22-04-2025,2025,4,April,Q2,Uttarakhand,Dehradun,Hero Dealer Dehradun,Corporate Sale,HF Deluxe,Commuter,97,Black,37,Female,UPI,77068,180,3681,4802,0,3916,78110,54818,23292,3,4.4
ORD000172,07-02-2020,2020,2,February,Q1,Telangana,Warangal,Hero Dealer Warangal,Corporate Sale,Destini 125,Scooter,125,White,39,Female,Credit Card,96604,1636,2231,6970,0,363,94777,83227,11550,12,4.6
ORD000173,24-04-2021,2021,4,April,Q2,Haryana,Gurugram,Hero Dealer Gurugram,Online Booking,Xpulse 200 4V,Adventure,199,Matte Blue,25,Male,Cash,175297,589,3055,20488,0,7124,178515,124618,53897,13,4.9
ORD000174,30-07-2024,2024,7,July,Q3,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,Super Splendor,Commuter,125,Grey,19,Male,Cash,94954,3384,3125,2090,0,1611,103427,81967,21460,15,4.9
ORD000175,16-10-2022,2022,10,October,Q4,Kerala,Thiruvananthapuram,Hero Dealer Thiruvananthapuram,Showroom Walk-in,Xtreme 250R,Sports,249,White,39,Male,Cash,190561,12664,15304,8377,0,2655,214476,148076,66400,13,4.8
ORD000176,21-12-2020,2020,12,December,Q4,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Xpulse 200 4V,Adventure,199,Blue,41,Male,Cash,166957,14777,15115,15337,75743,1162,186366,141028,45338,4,4.5
ORD000177,04-01-2024,2024,1,January,Q1,Uttar Pradesh,Kanpur,Hero Dealer Kanpur,Corporate Sale,Xtreme 125R,Sports,125,White,29,Male,Credit Card,112106,9155,6626,2305,0,3294,105485,86161,19324,2,4.1
ORD000178,14-09-2020,2020,9,September,Q3,Tamil Nadu,Chennai,Hero Dealer Chennai,Corporate Sale,HF Deluxe,Commuter,97,Black,42,Female,Cash,76078,6035,4788,4791,0,771,83074,58662,24412,9,3.5
ORD000179,22-06-2020,2020,6,June,Q2,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Splendor Plus,Commuter,100,Black,57,Male,Cash,94952,3238,9027,6510,0,5124,106044,71611,34433,15,3.9
ORD000180,02-12-2020,2020,12,December,Q4,Karnataka,Hubli,Hero Dealer Hubli,Showroom Walk-in,Splendor Plus,Commuter,100,Grey,29,Female,Credit Card,89727,1471,2906,3752,41571,5273,87014,77280,9734,1,3.8
ORD000181,23-05-2022,2022,5,May,Q2,Telangana,Warangal,Hero Dealer Warangal,Online Booking,Xtreme 160R,Sports,163,Green,32,Male,Cash,130737,11461,12585,10088,0,5503,142253,108213,34040,12,3.4
ORD000182,20-11-2020,2020,11,November,Q4,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Corporate Sale,Glamour,Commuter,125,Blue,28,Male,Credit Card,96376,3834,4326,11690,0,606,98501,71418,27083,15,4.6
ORD000183,15-09-2021,2021,9,September,Q3,Karnataka,Mysore,Hero Dealer Mysore,Online Booking,Xtreme 160R,Sports,163,Blue,22,Female,UPI,135301,103,13348,1648,0,4835,155011,105588,49423,8,4.0
ORD000184,19-02-2024,2024,2,February,Q1,Jharkhand,Ranchi,Hero Dealer Ranchi,Showroom Walk-in,Xoom 125,Scooter,125,Grey,27,Male,Cash,97443,8688,2116,8802,0,5720,93183,73839,19344,14,4.4
ORD000185,26-10-2021,2021,10,October,Q4,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Glamour,Commuter,125,Red,20,Female,Credit Card,103586,6930,8766,1384,0,1017,110303,86829,23474,4,4.9
ORD000186,07-09-2023,2023,9,September,Q3,Delhi,New Delhi,Hero Dealer New Delhi,Showroom Walk-in,Splendor Plus,Commuter,100,Red,42,Female,UPI,98981,3750,9640,5361,0,5210,93926,73980,19946,7,4.9
ORD000187,19-10-2020,2020,10,October,Q4,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,Splendor Plus,Commuter,100,Blue,42,Male,UPI,95274,6689,7751,4055,45985,2244,93673,72312,21361,13,3.7
ORD000188,18-10-2021,2021,10,October,Q4,Madhya Pradesh,Indore,Hero Dealer Indore,Online Booking,Xoom 125,Scooter,125,Red,38,Female,Credit Card,95518,1155,2725,2086,0,682,95997,70062,25935,4,4.7
ORD000189,12-03-2025,2025,3,March,Q1,West Bengal,Kolkata,Hero Dealer Kolkata,Showroom Walk-in,Splendor Plus,Commuter,100,Black,39,Female,Credit Card,90686,4223,5272,10500,33325,5165,97098,74359,22739,2,4.6
ORD000190,17-03-2023,2023,3,March,Q1,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Corporate Sale,Xtreme 250R,Sports,249,Green,38,Male,Finance,192410,3558,8301,6720,117168,11149,222744,165772,56972,3,4.8
ORD000191,30-01-2025,2025,1,January,Q1,Bihar,Patna,Hero Dealer Patna,Showroom Walk-in,Pleasure Plus,Scooter,110,Grey,33,Male,UPI,85147,7277,1446,7765,30074,1874,92560,67259,25301,1,4.0
ORD000192,17-05-2025,2025,5,May,Q2,Bihar,Patna,Hero Dealer Patna,Online Booking,Xtreme 125R,Sports,125,Matte Blue,43,Female,Finance,115230,4735,7429,13466,103810,1863,127889,98434,29455,11,3.9
ORD000193,04-07-2021,2021,7,July,Q3,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Xtreme 125R,Sports,125,Blue,55,Female,UPI,115968,9723,7554,7868,0,453,114332,87539,26793,2,3.7
ORD000194,09-07-2022,2022,7,July,Q3,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Xtreme 250R,Sports,249,Green,19,Female,UPI,197286,14485,5907,10829,77585,4407,201998,149609,52389,8,3.7
ORD000195,07-01-2021,2021,1,January,Q1,Tamil Nadu,Madurai,Hero Dealer Madurai,Online Booking,Splendor Plus,Commuter,100,Grey,34,Female,Cash,92257,3223,8695,3758,0,5279,99928,74116,25812,4,4.7
ORD000196,01-08-2021,2021,8,August,Q3,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Online Booking,HF Deluxe,Commuter,97,Matte Blue,39,Female,Credit Card,75988,418,4766,2470,0,1036,87495,62227,25268,1,3.4
ORD000197,18-12-2025,2025,12,December,Q4,Goa,Panaji,Hero Dealer Panaji,Corporate Sale,Splendor Plus,Commuter,100,White,52,Female,Credit Card,91075,1026,4160,6705,42465,1541,88745,69949,18796,11,3.8
ORD000198,10-08-2021,2021,8,August,Q3,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,Splendor Plus,Commuter,100,Blue,36,Female,Cash,90791,1622,8805,10324,0,3689,99156,70431,28725,6,4.8
ORD000199,24-04-2021,2021,4,April,Q2,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Online Booking,Xpulse 200 4V,Adventure,199,White,27,Female,Finance,174340,6434,5364,946,117263,664,195615,149584,46031,11,4.5
ORD000200,13-08-2021,2021,8,August,Q3,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Maestro Edge 125,Scooter,125,Red,42,Female,Cash,74952,6214,4168,6768,0,303,73527,58770,14757,14,4.9
ORD000201,05-08-2020,2020,8,August,Q3,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Splendor Plus,Commuter,100,Blue,33,Male,Credit Card,97013,4642,6594,1538,0,5289,95428,71954,23474,10,4.0
ORD000202,20-03-2025,2025,3,March,Q1,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Online Booking,Passion Plus,Commuter,97,Grey,20,Male,Finance,96273,3012,7302,12111,67871,5161,104460,71638,32822,4,3.6
ORD000203,24-11-2021,2021,11,November,Q4,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Online Booking,Glamour,Commuter,125,Grey,58,Male,Credit Card,95067,3141,5204,8716,0,4745,105715,70928,34787,4,4.1
ORD000204,16-09-2020,2020,9,September,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Glamour,Commuter,125,White,44,Male,Cash,100638,4186,5835,5398,0,5795,111526,84446,27080,14,4.8
ORD000205,20-01-2023,2023,1,January,Q1,Karnataka,Hubli,Hero Dealer Hubli,Corporate Sale,Xpulse 200 4V,Adventure,199,White,26,Male,Finance,164254,9561,15749,20952,106403,9489,178891,133233,45658,3,4.5
ORD000206,08-12-2023,2023,12,December,Q4,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Online Booking,Xtreme 125R,Sports,125,Green,35,Female,Finance,116982,3454,9221,2501,75140,6808,115540,95988,19552,3,3.6
ORD000207,31-12-2021,2021,12,December,Q4,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Corporate Sale,Destini 125,Scooter,125,Green,25,Female,UPI,97528,3070,9672,10948,0,4200,105945,79939,26006,14,3.7
ORD000208,01-07-2025,2025,7,July,Q3,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Corporate Sale,Passion Plus,Commuter,97,White,30,Female,Credit Card,92366,454,4388,10081,0,4004,104391,69195,35196,14,4.4
ORD000209,29-01-2024,2024,1,January,Q1,Punjab,Ludhiana,Hero Dealer Ludhiana,Online Booking,HF Deluxe,Commuter,97,Green,50,Female,Cash,76811,82,5495,2584,0,1410,74264,61439,12825,3,3.4
ORD000210,06-02-2025,2025,2,February,Q1,Rajasthan,Jaipur,Hero Dealer Jaipur,Online Booking,HF Deluxe,Commuter,97,Grey,44,Male,UPI,75579,1588,6441,4851,0,294,83191,63223,19968,1,4.0
ORD000211,19-10-2022,2022,10,October,Q4,Karnataka,Bangalore,Hero Dealer Bangalore,Corporate Sale,Destini 125,Scooter,125,Green,23,Female,Cash,92181,5989,1861,6985,0,1899,95335,65698,29637,15,4.5
ORD000212,11-07-2024,2024,7,July,Q3,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,Xoom 125,Scooter,125,Black,39,Female,Finance,94587,1612,5206,479,57728,1446,97955,69552,28403,1,3.5
ORD000213,12-09-2025,2025,9,September,Q3,Karnataka,Hubli,Hero Dealer Hubli,Corporate Sale,Xoom 125,Scooter,125,Green,24,Male,UPI,91824,1704,3210,8683,0,3421,95663,73518,22145,8,4.0
ORD000214,24-09-2024,2024,9,September,Q3,Telangana,Hyderabad,Hero Dealer Hyderabad,Corporate Sale,Destini 125,Scooter,125,Red,29,Female,Finance,96551,2047,7977,12372,60978,2542,99029,80364,18665,8,4.9
ORD000215,23-10-2025,2025,10,October,Q4,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Showroom Walk-in,Glamour,Commuter,125,Black,49,Female,UPI,97456,5608,3108,8174,0,5356,106466,72359,34107,10,3.5
ORD000216,18-06-2023,2023,6,June,Q2,Haryana,Gurugram,Hero Dealer Gurugram,Corporate Sale,Glamour,Commuter,125,Red,51,Female,Credit Card,97415,1311,2692,7624,0,147,99052,81752,17300,5,5.0
ORD000217,23-11-2024,2024,11,November,Q4,Tamil Nadu,Madurai,Hero Dealer Madurai,Online Booking,Splendor Plus,Commuter,100,White,19,Male,Cash,91057,7936,4910,3940,0,4168,95538,68988,26550,8,4.3
ORD000218,15-02-2022,2022,2,February,Q1,Madhya Pradesh,Indore,Hero Dealer Indore,Corporate Sale,Splendor Plus,Commuter,100,White,41,Female,Cash,92173,2774,1473,3275,0,1227,90682,74127,16555,7,5.0
ORD000219,06-08-2024,2024,8,August,Q3,Jharkhand,Ranchi,Hero Dealer Ranchi,Corporate Sale,Xtreme 160R,Sports,163,White,47,Male,Cash,142039,7259,6363,10818,0,2746,135065,109278,25787,8,4.6
ORD000220,08-07-2021,2021,7,July,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Passion Plus,Commuter,97,Grey,52,Male,Finance,92763,1760,3690,11914,85849,3421,105894,75075,30819,9,4.7
ORD000221,10-11-2022,2022,11,November,Q4,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Online Booking,Xtreme 125R,Sports,125,Blue,45,Female,Credit Card,114847,3454,4193,13511,0,5139,115723,86271,29452,2,4.7
ORD000222,10-11-2022,2022,11,November,Q4,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Online Booking,Destini 125,Scooter,125,Black,57,Male,Credit Card,95993,8165,3478,7419,0,3315,95928,74451,21477,1,4.2
ORD000223,03-12-2025,2025,12,December,Q4,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Grey,28,Male,Cash,172804,7827,4326,16480,0,2279,184319,145296,39023,11,4.6
ORD000224,25-10-2024,2024,10,October,Q4,Punjab,Ludhiana,Hero Dealer Ludhiana,Corporate Sale,Xpulse 200 4V,Adventure,199,Grey,29,Male,Cash,179810,12325,9407,2275,0,9285,199152,141444,57708,5,4.8
ORD000225,27-06-2024,2024,6,June,Q2,Uttar Pradesh,Noida,Hero Dealer Noida,Online Booking,Xtreme 125R,Sports,125,Green,45,Female,UPI,116913,6186,10275,2421,0,312,117052,91105,25947,5,4.0
ORD000226,16-03-2020,2020,3,March,Q1,Goa,Panaji,Hero Dealer Panaji,Showroom Walk-in,Xoom 125,Scooter,125,Grey,55,Male,Cash,92486,6149,4125,2039,33935,2566,104404,78455,25949,9,4.5
ORD000227,08-04-2023,2023,4,April,Q2,West Bengal,Kolkata,Hero Dealer Kolkata,Showroom Walk-in,Super Splendor,Commuter,125,Blue,49,Male,Finance,103803,785,6574,3353,60233,4399,110193,76842,33351,12,3.9
ORD000228,24-04-2023,2023,4,April,Q2,Karnataka,Mysore,Hero Dealer Mysore,Corporate Sale,Pleasure Plus,Scooter,110,Grey,53,Female,Cash,84617,2289,2520,9190,0,3408,82067,71694,10373,4,3.9
